,gene,pvalue,qvalue,TIC
125,RPL9,9.999000099990002e-05,0.001986273481247611,38.6009963819726
126,RPL11,9.999000099990002e-05,0.001986273481247611,38.52360486649243
127,COL6A3,9.999000099990002e-05,0.001986273481247611,38.44231530414801
128,MAL2,9.999000099990002e-05,0.001986273481247611,38.30481648047096
129,UQCR11,9.999000099990002e-05,0.001986273481247611,38.27838374287761
130,IGFBP7,9.999000099990002e-05,0.001986273481247611,38.1193333976732
131,RPS15,9.999000099990002e-05,0.001986273481247611,38.07888178234005
132,ACTN4,9.999000099990002e-05,0.001986273481247611,37.70554882221623
133,PTGES3,9.999000099990002e-05,0.001986273481247611,37.30064118979851
134,MYL9,9.999000099990002e-05,0.001986273481247611,37.207692095294384
135,RPL13A,9.999000099990002e-05,0.001986273481247611,36.97288927871968
136,APLP2,9.999000099990002e-05,0.001986273481247611,36.75952878701909
137,H2AFJ,9.999000099990002e-05,0.001986273481247611,36.29425487465971
138,HNRNPA2B1,9.999000099990002e-05,0.001986273481247611,35.8508796597637
139,ATP5EP2,9.999000099990002e-05,0.001986273481247611,35.76689054499076
140,LY6E,9.999000099990002e-05,0.001986273481247611,35.30655427421424
141,THBS1,9.999000099990002e-05,0.001986273481247611,35.20966067476946
142,RPS14,9.999000099990002e-05,0.001986273481247611,35.10649477482308
143,FASN,9.999000099990002e-05,0.001986273481247611,35.1003343564191
144,ATP1A1,9.999000099990002e-05,0.001986273481247611,35.01865094054471
145,MCL1,9.999000099990002e-05,0.001986273481247611,34.41883639549647
146,LAPTM4A,9.999000099990002e-05,0.001986273481247611,34.38086192289995
147,SH3BGRL,9.999000099990002e-05,0.001986273481247611,34.21085611170408
148,RPS20,9.999000099990002e-05,0.001986273481247611,33.72069602258956
149,ZFP36L2,9.999000099990002e-05,0.001986273481247611,33.69677054925198
150,STARD10,9.999000099990002e-05,0.001986273481247611,33.544955400872354
151,RPL3,9.999000099990002e-05,0.001986273481247611,32.838371349222804
152,P4HB,9.999000099990002e-05,0.001986273481247611,32.66472085218647
153,RPS3,9.999000099990002e-05,0.001986273481247611,32.60602720865005
154,TP53INP2,9.999000099990002e-05,0.001986273481247611,32.54529721822676
155,ZNF90,9.999000099990002e-05,0.001986273481247611,32.45076053826967
156,MIEN1,9.999000099990002e-05,0.001986273481247611,32.26266146509132
157,RPL21,9.999000099990002e-05,0.001986273481247611,32.07332117152029
158,CHCHD2,9.999000099990002e-05,0.001986273481247611,31.798828136736986
159,ZFP36L1,9.999000099990002e-05,0.001986273481247611,31.643134853744726
160,NUCKS1,9.999000099990002e-05,0.001986273481247611,31.527752830305918
161,MGST1,9.999000099990002e-05,0.001986273481247611,31.46191957222142
162,CALM2,9.999000099990002e-05,0.001986273481247611,30.95710809720131
163,S100A11,9.999000099990002e-05,0.001986273481247611,30.776578448204123
164,MTRNR2L12,9.999000099990002e-05,0.001986273481247611,30.252308956564978
165,AZGP1,9.999000099990002e-05,0.001986273481247611,30.040652600742845
166,CISD3,9.999000099990002e-05,0.001986273481247611,29.878564080631595
167,RPL18A,9.999000099990002e-05,0.001986273481247611,29.482018972198105
168,UBC,9.999000099990002e-05,0.001986273481247611,29.228112687427757
169,HNRNPA1,9.999000099990002e-05,0.001986273481247611,29.20852551384132
170,NACA,9.999000099990002e-05,0.001986273481247611,28.923774400198315
171,ANXA2,9.999000099990002e-05,0.001986273481247611,28.78798247929941
172,CST3,9.999000099990002e-05,0.001986273481247611,28.636690789026996
173,RPS7,9.999000099990002e-05,0.001986273481247611,28.20225867753667
174,HNRNPK,9.999000099990002e-05,0.001986273481247611,28.14594352711906
175,MTRNR2L8,9.999000099990002e-05,0.001986273481247611,27.708412573261725
176,HSP90AB1,9.999000099990002e-05,0.001986273481247611,27.637072258647606
177,SFRP2,9.999000099990002e-05,0.001986273481247611,27.34319439945924
178,RBM39,9.999000099990002e-05,0.001986273481247611,27.185045243496646
179,RPL10A,9.999000099990002e-05,0.001986273481247611,26.928425716623178
180,MYH9,9.999000099990002e-05,0.001986273481247611,26.879741773074432
181,COL6A2,9.999000099990002e-05,0.001986273481247611,26.87350365277276
182,NDUFB9,9.999000099990002e-05,0.001986273481247611,26.754772429842546
183,USF2,9.999000099990002e-05,0.001986273481247611,26.719316707678974
184,SSR4,9.999000099990002e-05,0.001986273481247611,26.60144776621774
185,ITM2B,9.999000099990002e-05,0.001986273481247611,26.570637466714896
186,UBL5,9.999000099990002e-05,0.001986273481247611,26.53449914706937
187,CDH1,9.999000099990002e-05,0.001986273481247611,26.5214945485231
188,TMBIM6,9.999000099990002e-05,0.001986273481247611,26.41132829450049
189,EIF5A,9.999000099990002e-05,0.001986273481247611,26.211465875484205
190,SYAP1,9.999000099990002e-05,0.001986273481247611,26.170644114991685
191,RPS6,9.999000099990002e-05,0.001986273481247611,26.133344440709358
192,ARPP19,9.999000099990002e-05,0.001986273481247611,26.12320846019064
193,RPS23,9.999000099990002e-05,0.001986273481247611,26.084515416950595
194,ORMDL3,9.999000099990002e-05,0.001986273481247611,26.00515958413858
195,HLA-A,9.999000099990002e-05,0.001986273481247611,25.942194885773095
196,KDELR2,9.999000099990002e-05,0.001986273481247611,25.90315935716217
197,GLUL,9.999000099990002e-05,0.001986273481247611,25.858023589714538
198,CTSB,9.999000099990002e-05,0.001986273481247611,25.62345591687295
199,RPL12,9.999000099990002e-05,0.001986273481247611,25.48144407647299
200,RPL23A,9.999000099990002e-05,0.001986273481247611,25.43260720255394
201,RPS24,9.999000099990002e-05,0.001986273481247611,25.335287599522648
202,GPX4,9.999000099990002e-05,0.001986273481247611,25.261054087062973
203,A2M,9.999000099990002e-05,0.001986273481247611,25.189456264148433
204,LASP1,9.999000099990002e-05,0.001986273481247611,25.097903760776518
205,MMP14,9.999000099990002e-05,0.001986273481247611,24.852663940166565
206,CD46,9.999000099990002e-05,0.001986273481247611,24.71297005097427
207,KRT7,9.999000099990002e-05,0.001986273481247611,24.666613058885567
208,HTRA1,9.999000099990002e-05,0.001986273481247611,23.93030249579795
209,RPL24,9.999000099990002e-05,0.001986273481247611,23.9130755194909
210,MYL12B,9.999000099990002e-05,0.001986273481247611,23.851900627250718
211,AGR2,9.999000099990002e-05,0.001986273481247611,23.745604812936673
212,RTN4,9.999000099990002e-05,0.001986273481247611,23.732085320494733
213,APOE,9.999000099990002e-05,0.001986273481247611,23.582537912256335
214,TMED2,9.999000099990002e-05,0.001986273481247611,23.440957760903
215,CD59,9.999000099990002e-05,0.001986273481247611,23.40514286932484
216,MIDN,9.999000099990002e-05,0.001986273481247611,23.403945366987593
217,CTHRC1,9.999000099990002e-05,0.001986273481247611,23.366000758154037
218,RPL27,9.999000099990002e-05,0.001986273481247611,23.31768184459435
219,RPL36AL,9.999000099990002e-05,0.001986273481247611,23.250670155487544
220,EIF6,9.999000099990002e-05,0.001986273481247611,22.89680568235221
221,RPL4,9.999000099990002e-05,0.001986273481247611,22.802600285244154
222,LGALS1,9.999000099990002e-05,0.001986273481247611,22.703855898995226
223,MORF4L2,9.999000099990002e-05,0.001986273481247611,22.60964054507247
224,RPS26,9.999000099990002e-05,0.001986273481247611,22.521467326567286
225,RPL5,9.999000099990002e-05,0.001986273481247611,22.44570207517028
226,UQCRQ,9.999000099990002e-05,0.001986273481247611,22.332299877121685
227,COX4I1,9.999000099990002e-05,0.001986273481247611,22.31554688536715
228,MSL1,9.999000099990002e-05,0.001986273481247611,22.258811063233594
229,GRAMD1A,9.999000099990002e-05,0.001986273481247611,22.25057595654609
230,HNRNPL,9.999000099990002e-05,0.001986273481247611,22.238290846223897
231,HSP90B1,9.999000099990002e-05,0.001986273481247611,22.149110448397348
232,HLA-E,9.999000099990002e-05,0.001986273481247611,22.094767581508513
233,ATP5B,9.999000099990002e-05,0.001986273481247611,21.710568289739218
234,KTN1,9.999000099990002e-05,0.001986273481247611,21.651824353790904
235,ARF1,9.999000099990002e-05,0.001986273481247611,21.607624478695016
236,PTPRF,9.999000099990002e-05,0.001986273481247611,21.509725231066458
237,TPM3,9.999000099990002e-05,0.001986273481247611,21.477461604448944
238,MIF,9.999000099990002e-05,0.001986273481247611,21.390546956988644
239,SPDEF,9.999000099990002e-05,0.001986273481247611,21.35846183560629
240,TRAM1,9.999000099990002e-05,0.001986273481247611,21.336795851810407
241,AEBP1,9.999000099990002e-05,0.001986273481247611,21.28503037713755
242,CPE,9.999000099990002e-05,0.001986273481247611,21.25565257699932
243,IGFBP4,9.999000099990002e-05,0.001986273481247611,21.204524459717476
244,IDI1,9.999000099990002e-05,0.001986273481247611,21.14545201737684
245,PRSS8,9.999000099990002e-05,0.001986273481247611,21.075228922187385
246,SLC25A5,9.999000099990002e-05,0.001986273481247611,21.06733596977739
247,EIF4G1,9.999000099990002e-05,0.001986273481247611,21.061470502816352
248,KLF6,9.999000099990002e-05,0.001986273481247611,21.041956496594274
249,BCAP31,9.999000099990002e-05,0.001986273481247611,20.930805267141675
250,APP,9.999000099990002e-05,0.001986273481247611,20.75784017189912
251,RPS10,9.999000099990002e-05,0.001986273481247611,20.74871713806303
252,H3F3B,9.999000099990002e-05,0.001986273481247611,20.73551121329584
253,SPCS1,9.999000099990002e-05,0.001986273481247611,20.52479410859554
254,PIGT,9.999000099990002e-05,0.001986273481247611,20.40131832411438
255,SLC9A3R1,9.999000099990002e-05,0.001986273481247611,20.396112300307518
256,DDX5,9.999000099990002e-05,0.001986273481247611,20.38367282822966
257,TMED10,9.999000099990002e-05,0.001986273481247611,20.378937693880236
258,LAMP1,9.999000099990002e-05,0.001986273481247611,20.361352461279385
259,RPL26,9.999000099990002e-05,0.001986273481247611,20.33308111882597
260,ERGIC3,9.999000099990002e-05,0.001986273481247611,20.3299254733713
261,GPX1,9.999000099990002e-05,0.001986273481247611,20.237464219937156
262,CTNNB1,9.999000099990002e-05,0.001986273481247611,20.216470513228586
263,TSTD1,9.999000099990002e-05,0.001986273481247611,20.111339204441208
264,CRIP2,9.999000099990002e-05,0.001986273481247611,20.078924711738686
265,FLNA,9.999000099990002e-05,0.001986273481247611,20.056335402418632
266,EEF1B2,9.999000099990002e-05,0.001986273481247611,20.041554096590076
267,CD164,9.999000099990002e-05,0.001986273481247611,19.977482234484963
268,TRPC4AP,9.999000099990002e-05,0.001986273481247611,19.961191274303882
269,GSS,9.999000099990002e-05,0.001986273481247611,19.905086337519098
270,FBL,9.999000099990002e-05,0.001986273481247611,19.87601812123419
271,CYBA,9.999000099990002e-05,0.001986273481247611,19.85077694088953
272,MMP2,9.999000099990002e-05,0.001986273481247611,19.7744732267819
273,RPL38,9.999000099990002e-05,0.001986273481247611,19.71319950625667
274,ACTR2,9.999000099990002e-05,0.001986273481247611,19.70855316790493
275,CTTN,9.999000099990002e-05,0.001986273481247611,19.70141230042712
276,HLA-DPA1,9.999000099990002e-05,0.001986273481247611,19.68468928231553
277,ZFP36,9.999000099990002e-05,0.001986273481247611,19.641547567920345
278,COPA,9.999000099990002e-05,0.001986273481247611,19.559663282519516
279,EIF1,9.999000099990002e-05,0.001986273481247611,19.53441259920718
280,PSMB4,9.999000099990002e-05,0.001986273481247611,19.333579326135276
281,SLC38A1,9.999000099990002e-05,0.001986273481247611,19.30642889687566
282,MARCKS,9.999000099990002e-05,0.001986273481247611,19.290514630108724
283,HSPB1,9.999000099990002e-05,0.001986273481247611,19.150887155122295
284,ZYX,9.999000099990002e-05,0.001986273481247611,19.12032599436824
285,RPL22,9.999000099990002e-05,0.001986273481247611,19.117206463953217
286,ACTN1,9.999000099990002e-05,0.001986273481247611,19.092031461450826
287,RPL18,9.999000099990002e-05,0.001986273481247611,19.09109746999342
288,GRN,9.999000099990002e-05,0.001986273481247611,19.071465499102466
289,MUC1,9.999000099990002e-05,0.001986273481247611,19.024568742689237
290,SDHC,9.999000099990002e-05,0.001986273481247611,19.018127711550747
291,NUFIP2,9.999000099990002e-05,0.001986273481247611,19.017060791290856
292,PTBP1,9.999000099990002e-05,0.001986273481247611,19.012846686368157
293,UBE2M,9.999000099990002e-05,0.001986273481247611,18.917734598659013
294,CHD4,9.999000099990002e-05,0.001986273481247611,18.80521465907003
295,SUB1,9.999000099990002e-05,0.001986273481247611,18.79705192279456
296,PPIA,9.999000099990002e-05,0.001986273481247611,18.76591246094055
297,SEC61A1,9.999000099990002e-05,0.001986273481247611,18.630031082903326
298,ADIRF,9.999000099990002e-05,0.001986273481247611,18.577720266571635
299,EDF1,9.999000099990002e-05,0.001986273481247611,18.523240648310924
300,DHCR24,9.999000099990002e-05,0.001986273481247611,18.45108871494906
301,RPL6,9.999000099990002e-05,0.001986273481247611,18.44363717489542
302,BGN,9.999000099990002e-05,0.001986273481247611,18.39164455492759
303,H1FX,9.999000099990002e-05,0.001986273481247611,18.357635933392913
304,BZW1,9.999000099990002e-05,0.001986273481247611,18.320628874192348
305,SOD2,9.999000099990002e-05,0.001986273481247611,18.25760824011268
306,LAMP2,9.999000099990002e-05,0.001986273481247611,18.25032981284752
307,LMNA,9.999000099990002e-05,0.001986273481247611,18.235912978670296
308,ARPC1B,9.999000099990002e-05,0.001986273481247611,18.223671904197644
309,YWHAQ,9.999000099990002e-05,0.001986273481247611,18.21497198353805
310,VMP1,9.999000099990002e-05,0.001986273481247611,18.17219512407388
311,SLC25A3,9.999000099990002e-05,0.001986273481247611,18.15627019245593
312,IDH2,9.999000099990002e-05,0.001986273481247611,18.09617422078922
313,SSR2,9.999000099990002e-05,0.001986273481247611,18.086723634450074
314,CBX3,9.999000099990002e-05,0.001986273481247611,18.06562353835732
315,RAB1B,9.999000099990002e-05,0.001986273481247611,18.00211825587964
316,CTNNA1,9.999000099990002e-05,0.001986273481247611,17.930840308311115
317,CD151,9.999000099990002e-05,0.001986273481247611,17.902905179328187
318,TUBB,9.999000099990002e-05,0.001986273481247611,17.880624706255187
319,ANXA5,9.999000099990002e-05,0.001986273481247611,17.855439630360134
320,TMEM123,9.999000099990002e-05,0.001986273481247611,17.843216209475997
321,PRDX6,9.999000099990002e-05,0.001986273481247611,17.824868781492547
322,SLC25A6,9.999000099990002e-05,0.001986273481247611,17.813186562122485
323,TSPAN13,9.999000099990002e-05,0.001986273481247611,17.808994460723497
324,ITGAV,9.999000099990002e-05,0.001986273481247611,17.78097979436599
325,MRFAP1,9.999000099990002e-05,0.001986273481247611,17.77710104868665
326,HSPA1B,9.999000099990002e-05,0.001986273481247611,17.765672568581223
327,SLC38A2,9.999000099990002e-05,0.001986273481247611,17.69137529162403
328,KDELR1,9.999000099990002e-05,0.001986273481247611,17.666596745183515
329,ARL6IP1,9.999000099990002e-05,0.001986273481247611,17.587882622478094
330,PDCD4,9.999000099990002e-05,0.001986273481247611,17.54216739422041
331,DDX3X,9.999000099990002e-05,0.001986273481247611,17.526567266242036
332,RHOA,9.999000099990002e-05,0.001986273481247611,17.517163973681583
333,EZR,9.999000099990002e-05,0.001986273481247611,17.484425410042896
334,FOXA1,9.999000099990002e-05,0.001986273481247611,17.398954727484664
335,ATP5G2,9.999000099990002e-05,0.001986273481247611,17.314777580707275
336,MYL12A,9.999000099990002e-05,0.001986273481247611,17.305991660586844
337,GSN,9.999000099990002e-05,0.001986273481247611,17.26662282583611
338,BST2,9.999000099990002e-05,0.001986273481247611,17.250251045766948
339,EEF1D,9.999000099990002e-05,0.001986273481247611,17.21018065225342
340,TPI1,9.999000099990002e-05,0.001986273481247611,17.20747390340509
341,SELM,9.999000099990002e-05,0.001986273481247611,17.173762873896614
342,DDX52,9.999000099990002e-05,0.001986273481247611,17.134196867300673
343,LRRC75A,9.999000099990002e-05,0.001986273481247611,17.08171188238115
344,MARCKSL1,9.999000099990002e-05,0.001986273481247611,17.068657883101732
345,GDI2,9.999000099990002e-05,0.001986273481247611,17.020794102250292
346,HNRNPF,9.999000099990002e-05,0.001986273481247611,16.835756334474695
347,HNRNPH1,9.999000099990002e-05,0.001986273481247611,16.741791937240173
348,PMEPA1,9.999000099990002e-05,0.001986273481247611,16.711400964340612
349,SLC35F2,9.999000099990002e-05,0.001986273481247611,16.695490673558233
350,RPL14,9.999000099990002e-05,0.001986273481247611,16.684154671731623
351,PSMB3,9.999000099990002e-05,0.001986273481247611,16.670458799265592
352,SYNGR2,9.999000099990002e-05,0.001986273481247611,16.66721399947566
353,DAZAP2,9.999000099990002e-05,0.001986273481247611,16.54700796549398
354,RPL7,9.999000099990002e-05,0.001986273481247611,16.530856225303342
355,NQO1,9.999000099990002e-05,0.001986273481247611,16.49964642535194
356,RPSA,9.999000099990002e-05,0.001986273481247611,16.464517294264702
357,ARF4,9.999000099990002e-05,0.001986273481247611,16.440654594163153
358,RPS28,9.999000099990002e-05,0.001986273481247611,16.369731098760216
359,STAT2,9.999000099990002e-05,0.001986273481247611,16.36554170715625
360,SYNRG,9.999000099990002e-05,0.001986273481247611,16.27164718309512
361,UQCRB,9.999000099990002e-05,0.001986273481247611,16.2013612839643
362,UBE2D3,9.999000099990002e-05,0.001986273481247611,16.141556087643046
363,VCP,9.999000099990002e-05,0.001986273481247611,16.13861377582389
364,SEPW1,9.999000099990002e-05,0.001986273481247611,16.135867647965746
365,CYCS,9.999000099990002e-05,0.001986273481247611,16.122321578908135
366,MZT2B,9.999000099990002e-05,0.001986273481247611,16.09759123255313
367,HSPD1,9.999000099990002e-05,0.001986273481247611,16.086638507247013
368,SRP9,9.999000099990002e-05,0.001986273481247611,16.064718008678252
369,YWHAB,9.999000099990002e-05,0.001986273481247611,15.991129331031814
370,RPL36A,9.999000099990002e-05,0.001986273481247611,15.935141943276019
371,RPL39,9.999000099990002e-05,0.001986273481247611,15.832951514505009
372,TXNIP,9.999000099990002e-05,0.001986273481247611,15.745812458585313
373,S100A6,9.999000099990002e-05,0.001986273481247611,15.694196534211585
374,PFDN5,9.999000099990002e-05,0.001986273481247611,15.688982495024767
375,SSR3,9.999000099990002e-05,0.001986273481247611,15.661650567668978
376,EIF4A1,9.999000099990002e-05,0.001986273481247611,15.578708192031982
377,TOMM20,9.999000099990002e-05,0.001986273481247611,15.519452596155627
378,IFNGR1,9.999000099990002e-05,0.001986273481247611,15.493486040003773
379,TM9SF2,9.999000099990002e-05,0.001986273481247611,15.46430357636881
380,TXN,9.999000099990002e-05,0.001986273481247611,15.455259669963961
381,AHNAK,9.999000099990002e-05,0.001986273481247611,15.443324965776737
382,PTRF,9.999000099990002e-05,0.001986273481247611,15.365225833411474
383,DSTN,9.999000099990002e-05,0.001986273481247611,15.340052858424057
384,GRB7,9.999000099990002e-05,0.001986273481247611,15.256580884699819
385,TMOD3,9.999000099990002e-05,0.001986273481247611,15.23466316706321
386,NACA2,9.999000099990002e-05,0.001986273481247611,15.18705159493876
387,HERPUD1,9.999000099990002e-05,0.001986273481247611,15.17118152908877
388,STAT1,9.999000099990002e-05,0.001986273481247611,15.130028573643626
389,FOS,9.999000099990002e-05,0.001986273481247611,15.118375652506861
390,YWHAH,9.999000099990002e-05,0.001986273481247611,15.101003438683815
391,ATP5G3,9.999000099990002e-05,0.001986273481247611,15.077653095263077
392,RPL17,9.999000099990002e-05,0.001986273481247611,15.028442003885695
393,CSDE1,9.999000099990002e-05,0.001986273481247611,14.981321411052408
394,COX7C,9.999000099990002e-05,0.001986273481247611,14.923047398281055
395,RAC1,9.999000099990002e-05,0.001986273481247611,14.919197821459827
396,MOB1A,9.999000099990002e-05,0.001986273481247611,14.895956465804213
397,CANX,9.999000099990002e-05,0.001986273481247611,14.894558365443563
398,HNRNPC,9.999000099990002e-05,0.001986273481247611,14.856730681612675
399,NENF,9.999000099990002e-05,0.001986273481247611,14.841751101846343
400,EIF1AX,9.999000099990002e-05,0.001986273481247611,14.764786527233458
401,MYO5C,9.999000099990002e-05,0.001986273481247611,14.739280893068171
402,DSE,9.999000099990002e-05,0.001986273481247611,14.723665227985542
403,BTF3,9.999000099990002e-05,0.001986273481247611,14.586504559868185
404,HMGB1,9.999000099990002e-05,0.001986273481247611,14.462829809661569
405,NCL,9.999000099990002e-05,0.001986273481247611,14.440573317781073
406,PPP1CB,9.999000099990002e-05,0.001986273481247611,14.306527244538351
407,TUBA1A,9.999000099990002e-05,0.001986273481247611,14.2813678898266
408,FBLN1,9.999000099990002e-05,0.001986273481247611,14.275989671497122
409,PPIC,9.999000099990002e-05,0.001986273481247611,14.213036911473742
410,S100A10,9.999000099990002e-05,0.001986273481247611,14.201965943009318
411,CD44,9.999000099990002e-05,0.001986273481247611,14.146278852923516
412,PCBP1,9.999000099990002e-05,0.001986273481247611,14.121463447149518
413,JTB,9.999000099990002e-05,0.001986273481247611,14.076685035160972
414,SPARCL1,9.999000099990002e-05,0.001986273481247611,14.012346832078
415,RBM3,9.999000099990002e-05,0.001986273481247611,13.949693214590544
416,SAT1,9.999000099990002e-05,0.001986273481247611,13.934689295675625
417,SMIM14,9.999000099990002e-05,0.001986273481247611,13.833522505463598
418,SDF4,9.999000099990002e-05,0.001986273481247611,13.786963528693263
419,ADAR,9.999000099990002e-05,0.001986273481247611,13.695480565713414
420,HMGN1,9.999000099990002e-05,0.001986273481247611,13.663356854814399
421,SERP1,9.999000099990002e-05,0.001986273481247611,13.65201141733898
422,ATP5L,9.999000099990002e-05,0.001986273481247611,13.634498735302378
423,HNRNPU,9.999000099990002e-05,0.001986273481247611,13.438069453189904
424,DDOST,9.999000099990002e-05,0.001986273481247611,13.43778548923119
425,GNAI2,9.999000099990002e-05,0.001986273481247611,13.399066049316612
426,CAPN2,9.999000099990002e-05,0.001986273481247611,13.236565316449484
427,SNRPE,9.999000099990002e-05,0.001986273481247611,13.140207892135786
428,COPB2,9.999000099990002e-05,0.001986273481247611,13.126257785788296
429,AP2M1,9.999000099990002e-05,0.001986273481247611,13.108791751705056
430,IQGAP1,9.999000099990002e-05,0.001986273481247611,13.062427146104739
431,TIMP3,9.999000099990002e-05,0.001986273481247611,13.015223699769827
432,COL5A2,9.999000099990002e-05,0.001986273481247611,12.95312777609814
433,MATR3,9.999000099990002e-05,0.001986273481247611,12.867051658403888
434,SRSF3,9.999000099990002e-05,0.001986273481247611,12.831611843381882
435,LMAN1,9.999000099990002e-05,0.001986273481247611,12.82095365536844
436,DUSP14,9.999000099990002e-05,0.001986273481247611,12.729991852394608
437,YWHAE,9.999000099990002e-05,0.001986273481247611,12.699518791388227
438,NAP1L1,9.999000099990002e-05,0.001986273481247611,12.687280900060566
439,HINT1,9.999000099990002e-05,0.001986273481247611,12.66127230438313
440,ATP5J,9.999000099990002e-05,0.001986273481247611,12.632804590397885
441,PTP4A2,9.999000099990002e-05,0.001986273481247611,12.57364254497774
442,CSNK1A1,9.999000099990002e-05,0.001986273481247611,12.497949934789277
443,SOX4,9.999000099990002e-05,0.001986273481247611,12.398162909989148
444,MMP24,9.999000099990002e-05,0.001986273481247611,12.21803629657757
445,EIF3H,9.999000099990002e-05,0.001986273481247611,12.153192716414377
446,ARPC3,9.999000099990002e-05,0.001986273481247611,12.090896896658116
447,SURF4,9.999000099990002e-05,0.001986273481247611,12.078616733126477
448,MYEOV2,9.999000099990002e-05,0.001986273481247611,12.056401386384012
449,GNB2,9.999000099990002e-05,0.001986273481247611,12.006171674022042
450,TNC,9.999000099990002e-05,0.001986273481247611,11.982748036303486
451,SERBP1,9.999000099990002e-05,0.001986273481247611,11.944180897811044
452,UGDH,9.999000099990002e-05,0.001986273481247611,11.897324800640671
453,C1R,9.999000099990002e-05,0.001986273481247611,11.858265620868432
454,GLUD1,9.999000099990002e-05,0.001986273481247611,11.620007112190503
455,SPTSSA,9.999000099990002e-05,0.001986273481247611,11.592526290226818
456,SEC61G,9.999000099990002e-05,0.001986273481247611,11.546581180748696
457,MTDH,9.999000099990002e-05,0.001986273481247611,11.539963653448506
458,IFI27,9.999000099990002e-05,0.001986273481247611,11.522219611637192
459,HNRNPM,9.999000099990002e-05,0.001986273481247611,11.4119637170886
460,WDR1,9.999000099990002e-05,0.001986273481247611,11.38741400618218
461,CHMP3,9.999000099990002e-05,0.001986273481247611,11.354003010669611
462,IL13RA1,9.999000099990002e-05,0.001986273481247611,11.3335734776571
463,REEP5,9.999000099990002e-05,0.001986273481247611,11.324181742797352
464,HNRNPA3,9.999000099990002e-05,0.001986273481247611,11.222435576501994
465,JUP,9.999000099990002e-05,0.001986273481247611,11.218170896140965
466,ADIPOR1,9.999000099990002e-05,0.001986273481247611,11.067279567570553
467,CXCL12,9.999000099990002e-05,0.001986273481247611,10.919718235771828
468,PTMS,9.999000099990002e-05,0.001986273481247611,10.892405563556677
469,YBX1,9.999000099990002e-05,0.001986273481247611,10.805606918741626
470,DHX9,9.999000099990002e-05,0.001986273481247611,10.78371370760937
471,SPPL2A,9.999000099990002e-05,0.001986273481247611,10.781724715125112
472,TMEM165,9.999000099990002e-05,0.001986273481247611,10.7450200502105
473,POLR2L,9.999000099990002e-05,0.001986273481247611,10.740012784858093
474,ARL6IP5,9.999000099990002e-05,0.001986273481247611,10.738450560050913
475,KIFC1,9.999000099990002e-05,0.001986273481247611,10.697564365353593
476,PRDX3,9.999000099990002e-05,0.001986273481247611,10.695080592299366
477,LAPTM4B,9.999000099990002e-05,0.001986273481247611,10.677246502177367
478,NCOA4,9.999000099990002e-05,0.001986273481247611,10.555484223974236
479,PDCD6IP,9.999000099990002e-05,0.001986273481247611,10.269823027971102
480,ENAH,9.999000099990002e-05,0.001986273481247611,10.22712429702891
481,PALLD,9.999000099990002e-05,0.001986273481247611,10.161437870685353
482,ATPIF1,9.999000099990002e-05,0.001986273481247611,10.15461425902826
483,DNAJB1,9.999000099990002e-05,0.001986273481247611,10.11375689907947
484,UBE3A,9.999000099990002e-05,0.001986273481247611,10.065965619814234
485,RAB18,9.999000099990002e-05,0.001986273481247611,10.030202937232797
486,CDV3,9.999000099990002e-05,0.001986273481247611,10.010579665476907
487,ARF6,9.999000099990002e-05,0.001986273481247611,10.008098112578809
488,NDUFA1,9.999000099990002e-05,0.001986273481247611,9.982096453293037
489,SHFM1,9.999000099990002e-05,0.001986273481247611,9.928950476199729
490,COMMD6,9.999000099990002e-05,0.001986273481247611,9.878211606748607
491,PSMB5,9.999000099990002e-05,0.001986273481247611,9.874442460378914
492,UQCRFS1,9.999000099990002e-05,0.001986273481247611,9.564581037263345
493,DNAJA1,9.999000099990002e-05,0.001986273481247611,9.553895526770983
494,CACYBP,9.999000099990002e-05,0.001986273481247611,9.477472666161914
495,SEL1L,9.999000099990002e-05,0.001986273481247611,9.333145722665085
496,QKI,9.999000099990002e-05,0.001986273481247611,9.312471877864247
497,SAR1A,9.999000099990002e-05,0.001986273481247611,9.309377939858921
498,ID3,9.999000099990002e-05,0.001986273481247611,9.241207381660542
499,KIF5B,9.999000099990002e-05,0.001986273481247611,9.182480945877566
500,ARGLU1,9.999000099990002e-05,0.001986273481247611,9.12558130946206
501,RAP1B,9.999000099990002e-05,0.001986273481247611,9.122079948860991
502,ASAH1,9.999000099990002e-05,0.001986273481247611,9.100922195743479
503,IL6ST,9.999000099990002e-05,0.001986273481247611,9.03335203340116
504,RAB10,9.999000099990002e-05,0.001986273481247611,9.006022934362077
505,DCTN2,9.999000099990002e-05,0.001986273481247611,8.961956470477721
506,DNAJB6,9.999000099990002e-05,0.001986273481247611,8.930402875046482
507,KIAA1522,9.999000099990002e-05,0.001986273481247611,8.899552574384094
508,LITAF,9.999000099990002e-05,0.001986273481247611,8.850176751951496
509,TNFSF10,9.999000099990002e-05,0.001986273481247611,8.834785080258397
510,RDH11,9.999000099990002e-05,0.001986273481247611,8.829282657093621
511,CTDSP2,9.999000099990002e-05,0.001986273481247611,8.791652742283786
512,DDX17,9.999000099990002e-05,0.001986273481247611,8.78854925062626
513,AC074033.1,9.999000099990002e-05,0.001986273481247611,8.70274247134035
514,GSPT1,9.999000099990002e-05,0.001986273481247611,8.694902397298186
